字段1,字段2,字段3,字段4,字段5,字段6,字段7,字段8,字段9,字段10,地区
留言对象：河北省委书记倪岳峰,办理不了房本，开发商不支付违约金，配套设施不,投诉/求助,城建,办理中,2023-08-17 11:04,"本人购买河北省张家口宣化区江家屯村博仕园小区住宅一套，合同约定2019年12月31日交房 违约将近四年。
开发商在配套不完善的情况下，于2023年7月21日强行交房，并不支付违约金。开发商多次承诺交房日期一并支付违约金。
交付房屋，不能办理房本，请领导约束开发商处理以上问题。",认领交办,2023-08-21 18:33,您的留言我们已收到！您反映的问题已转相关部门处理，感谢您的宝贵留言！,河北省张家口市宣化区
留言对象：河北省委书记倪岳峰,一渡青青小镇无法上楼,投诉/求助,城建,办理中,2023-08-17 10:16,汛期导致涞水县一渡青青小镇七期停电，我住23层，目前已经过去半个月了，上不了楼，因为电梯用不了，楼上还不知道是否有破损，要求尽快通电，上楼查看。,认领交办,2023-08-21 17:34,您的留言我们已收到！您反映的问题已转相关部门处理，感谢您的宝贵留言！,河北省保定市涞水县
留言对象：河北省委书记倪岳峰,小区水电民生问题,投诉/求助,城建,办理中,2023-08-17 09:51,霸州南孟阿尔卡迪亚小区内经常性停电，停电就造成全小区停水，电梯没电。问所属地供电所说是小区内部问题，问小区物业就是在抢修，一抢修就是超过24小时的一天两天，希望政府领导能从根源上把问题解决，让小区居民不再因为水电等问题困扰,认领交办,2023-08-18 16:02,您的留言我们已收到！您反映的问题已转相关部门处理，感谢您的宝贵留言！,河北省
留言对象：河北省委书记倪岳峰,南简良东区雯悦物业乱收费问题,投诉/求助,城建,办理中,2023-08-17 08:33,尊敬的省委书记您好！感谢您百忙之中给老百姓解决基本生活问题！南简良东区雯悦物业凭借市政水改造，跟小区居民乱收费，不提供收费明细及依据，不按他们的要求交费就停水，水费绑定物业费。这么热的天每天供水三四个小时，高楼层居民用水时间更短；物业公司还收取高额公共区域车位占用费。请领导们给解决一下吧，不胜感激！,认领交办,2023-08-21 10:17,您的留言我们已收到！您反映的问题已转相关部门处理，感谢您的宝贵留言！,河北省
留言对象：河北省委书记倪岳峰,退钱问题,投诉/求助,城建,办理中,2023-08-17 01:25,我在河北省定州市北城区君悦华府售楼部分期十年买了一个车位E0*，50年产权，现在家中急用钱，售楼部不给退车位，希望领导协调解决把车位退了，所用时长我愿意以市场租赁价格扣除剩下的退给我,认领交办,2023-08-18 15:28,您的留言我们已收到！您反映的问题已转相关部门处理，感谢您的宝贵留言！,河北省保定市定州市
留言对象：河北省委书记倪岳峰,老板拖欠大学生工资,投诉/求助,企业,已办理,2023-08-16 20:57,石家庄桥西区大经街金*烧烤老板拖欠大学生工资,桥西区委,2023-08-31 17:06,"网民您好，您反映的问题石家庄市桥西区委高度重视，经调查核实，现将情况回复如下：
桥西区工作人员与您电话联系，得知您已与该店负责人就欠薪事宜达成一致意见。若有其他问题，可拨打0311-66086837。感谢您的认可与关注，祝您生活愉快。",河北省石家庄市桥西区
留言对象：河北省委书记倪岳峰,电梯问题,投诉/求助,城建,已办理,2023-08-16 20:21,石家庄市鹿泉区龙泉花园东区27号楼每年都会间接停运电梯1到2个月，希望有关领导重视起来，彻底解决此事,鹿泉区委,2023-09-04 08:19,"网民您好！接到留言后，鹿泉区委高度重视，立即安排工作人员进行调查核实，现将结果回复如下：
经核实，27号楼共有两部电梯出现故障，其中一部已维修完毕，现可正常运行。另外一部故障原因为钢丝绳损坏，目前正在订购配件，预计20日内到货。待安装调试完成后，可恢复正常运行。
感谢您对我们工作的理解与支持。",河北省石家庄市鹿泉区
留言对象：河北省委书记倪岳峰,养老保险,投诉/求助,就业,已办理,2023-08-16 19:08,近期入职新单位需确认养老保险上交信息，因磁县人力资源局在我不知情的情况下，将本人在2013—2020年期间由邯郸市妇*院交的机关事业单位养老保险的身份改为了灵活就业者，导致入职手续无法正常进行！多次和磁县人力资源局打电话沟通后，以系统更新为由，告诉我当地无法处理，建议咨询邯郸市人力资源局！与邯郸市人力资源局打电话沟通后，告知我回原单位处理，希望得到上级领导的重视！谢谢！,磁县县委办公室,2023-09-01 09:15,网民您好！我县高度重视您反映的问题，立即责成相关部门调查核实。经办理，您反映的问题已妥善处置。感谢您对我们工作的信任和支持！,河北省邯郸市磁县
留言对象：河北省委书记倪岳峰,街道淤泥垃圾严重,投诉/求助,三农,办理中,2023-08-16 17:20,"尊敬的省书记您好
我是涿州市双塔街道永乐村村民，7月31号突发洪水，其中我们永乐村是受灾比较严重的，洪水退后村里满地是淤泥和灾后垃圾，进不去家门，灾后每户家庭清理重建严重受阻。请领导多给予灾区人民关怀，解决灾区人民基本的求助问题，感谢，待回复。",认领交办,2023-08-23 11:44,您的留言我们已收到！您反映的问题已转相关部门处理，感谢您的宝贵留言！,河北省保定市涿州市
留言对象：河北省委书记倪岳峰,邯郸市荣盛公园印象美园违规交房,投诉/求助,城建,办理中,2023-08-16 14:44,领导好，我是丛台区荣盛公园印象美园的一名业主，该小区5至9号楼在2023年3月底未达到交付标准，强行交房。我们收房时小区消防设施属于全瘫痪状态，存在极大的安全隐患。从3月底至今，小区消防无人施工。小区地下车位合同交付日期是2023年6月30日，至今地下车位始终没有交付，并且无人施工。往领导把这两件事给我们解决一下。,认领交办,2023-08-21 10:43,您的留言我们已收到！您反映的问题已转相关部门处理，感谢您的宝贵留言！,河北省邯郸市丛台区
留言对象：河北省委书记倪岳峰,开发商隆基泰和代收公共维修基金十年，未上交,投诉/求助,城建,办理中,2023-08-16 14:13,尊敬的书记您好！2014年10月15日，河北省保定市竞秀区万和城小区南区，12号楼2单元，交房时开放商代收的公共维修基金，至今开放商隆基泰和未上交相关部门。公共维修基金与住房息息相关，希望政府督促开发商给予解决。,认领交办,2023-08-22 16:20,您的留言我们已收到！您反映的问题已转相关部门处理，感谢您的宝贵留言！,河北省保定市南区
留言对象：河北省委书记倪岳峰,小区屋顶漏水物业不管,投诉/求助,城建,办理中,2023-08-16 14:08,我是辛集市朝阳华府小区4号楼2单元2*楼顶屋业主，现屋顶已出现大面宽裂缝，墙体脱落，导致屋内出现漏水，找小区物业多次，不予维修，让无限期等待，现4号楼1单元屋顶漏水维修已完工，2单元始终不给维修。,认领交办,2023-08-18 15:29,您的留言我们已收到！您反映的问题已转相关部门处理，感谢您的宝贵留言！,河北省石家庄市辛集市
留言对象：河北省委书记倪岳峰,求助拖欠工资,投诉/求助,城建,办理中,2023-08-16 14:06,本人于2023年5月至7月，在保定高新区东西贤台安置区中国十*部，进行防盗门安装维修工作，项目部共拖欠我们安装和维修工资6万多元，至今不给付，望帮助协调讨薪,认领交办,2023-08-18 17:47,您的留言我们已收到！您反映的问题已转相关部门处理，感谢您的宝贵留言！,河北省唐山市高新
留言对象：河北省委书记倪岳峰,垃圾清运费问题,投诉/求助,政务,已办理,2023-08-16 11:29,尊敬的领导，您好，我是河北省石家庄市正定县正定镇城韵雅苑小区业主，我们是2022年1月26号拿到的钥匙，当时按照交了1.55元/平米交的物业费，2023年由于政府职能部门协调，物业将物业费下调至1.1元/平米，多交部分延至到下年物业费，但是，物业人员又收取自交房之日即2022.1.26-2024.1.25的生活垃圾清运费，按照每月每户三元收取，现在我针对这三元生活垃圾清运费有两点疑惑，望相关部门解答:一，1.1元物业费包含生活垃圾清运费吗？物业单独于物业费收取是否合理？二，我查询石政办发（2017）64号和石政办发（2023）2号文件，第一条均为本办法所称城镇垃圾是指生活垃圾和建筑垃圾，不包含工业固体废物和危险废物；第二条城镇垃圾处理费实行政府、社会、企业共同负担原则，长安区、新华区、裕华区、高新区、鹿泉区、藁城区、栾城区、正定县所产生城镇垃圾的国家机关、企事业单位（包括交通运输工具)、个体经营者、社会团体、城市居民和城市暂住人口等均应缴纳城镇垃圾处理费；第五条收费标准（一）由个人缴纳的，城市居民每户每月3元，办理暂住户口的外地进城人员每人每月2元。在交房之日，物业按照每平米5元价格收取建筑垃圾清运费，现在又让业主补交3元每户每月的生活垃圾清运费，是否重复收费？根据本文件，城镇垃圾包含生活垃圾及建筑垃圾，且只需按照每户每月3元标准收取，现在是否需要将之前收取的建筑垃圾清运费退还给业主呢？望领导回复，最好电话联系我，之前提过其他问题，回复说已联系我并解释清楚，但是我未接到任何人联系我，并跟我解释！业主不会欠物业公司每一笔钱，只要是合法合理收取，就可以,正定县委,2023-09-01 10:12,网民您好！接到留言后，正定县委高度重视，立即安排工作人员进行调查核实，现将结果回复如下：经核实，根据《石家庄市城镇垃圾处理费征收管理办法》第五条收费标准第一项规定，“城市居民每户每月3元”；第五条第五项规定，单位和个人产生的建筑垃圾和渣土，按实际产生量计收，标准为处理费5元/立方米，运输费15-20元/立方米。物业公司按文件标准收费，不存在乱收费现象。工作人员已与您取得联系，解释了相关情况和最新进展。感谢您对我们工作的理解与支持。,河北省唐山市高新
